ID_MOEDA;DATA_REF;VL_COTACAO
USD;07/09/2010 00:00:00;1,877778351
USD;08/09/2010 00:00:00;2,835099578
USD;09/09/2010 00:00:00;3,999329746
USD;10/09/2010 00:00:00;5,460557699
USD;13/09/2010 00:00:00;5,027618468
USD;14/09/2010 00:00:00;1,036702275
USD;15/09/2010 00:00:00;2,191152513
USD;16/09/2010 00:00:00;6,245196819
USD;17/09/2010 00:00:00;4,343378842
USD;20/09/2010 00:00:00;6,83038795
USD;21/09/2010 00:00:00;3,337195098
USD;22/09/2010 00:00:00;4,975770235
USD;23/09/2010 00:00:00;3,395555079
USD;24/09/2010 00:00:00;4,692169785
USD;27/09/2010 00:00:00;5,446917951
USD;28/09/2010 00:00:00;6,311396599
USD;29/09/2010 00:00:00;6,144291222
USD;30/09/2010 00:00:00;5,929115653
USD;01/10/2010 00:00:00;3,036617458
USD;04/10/2010 00:00:00;4,39068675
USD;05/10/2010 00:00:00;6,111254752
USD;06/10/2010 00:00:00;4,163723111
USD;07/10/2010 00:00:00;1,676300943
USD;08/10/2010 00:00:00;2,191118717
USD;11/10/2010 00:00:00;5,301511586
USD;12/10/2010 00:00:00;2,568294406
USD;13/10/2010 00:00:00;6,286561668
USD;14/10/2010 00:00:00;4,638412714
USD;15/10/2010 00:00:00;6,87540108
USD;18/10/2010 00:00:00;7,849311471
USD;19/10/2010 00:00:00;4,185453832
USD;20/10/2010 00:00:00;6,465906143
USD;21/10/2010 00:00:00;2,570411026
USD;22/10/2010 00:00:00;4,981810927
USD;25/10/2010 00:00:00;5,885367572
USD;26/10/2010 00:00:00;2,823928595
USD;27/10/2010 00:00:00;3,873052657
USD;28/10/2010 00:00:00;3,693759084
USD;29/10/2010 00:00:00;3,639903963
USD;01/11/2010 00:00:00;1,639176846
USD;02/11/2010 00:00:00;4,940735638
USD;03/11/2010 00:00:00;2,700426936
USD;04/11/2010 00:00:00;1,740750015
USD;05/11/2010 00:00:00;2,724089861
USD;08/11/2010 00:00:00;3,273643076
USD;09/11/2010 00:00:00;4,688765168
USD;10/11/2010 00:00:00;6,564553678
USD;11/11/2010 00:00:00;6,636223793
USD;12/11/2010 00:00:00;1,136606514
USD;15/11/2010 00:00:00;5,051779151
USD;16/11/2010 00:00:00;4,369798839
USD;17/11/2010 00:00:00;4,287626982
USD;18/11/2010 00:00:00;1,730980933
USD;19/11/2010 00:00:00;3,372903943
USD;22/11/2010 00:00:00;3,843680322
USD;23/11/2010 00:00:00;3,304214954
USD;24/11/2010 00:00:00;7,116519749
USD;25/11/2010 00:00:00;2,660379291
USD;26/11/2010 00:00:00;3,398978889
USD;29/11/2010 00:00:00;7,135145426
USD;30/11/2010 00:00:00;3,883249819
USD;01/12/2010 00:00:00;3,331624627
